acc_is,acc_ml,acc_pa
1.58071473,-9.680664960000001,-0.11735703
1.7411769000000001,-8.749009260000001,0.16286562
1.28613024,-8.27479386,0.5436702
0.9651960900000001,-8.310718080000001,0.50774598
0.9316655100000001,-8.41370346,0.34009308
1.02267288,-8.93821473,-0.05268951
1.58789565,-8.95498002,-0.19159911000000002
2.12917221,-8.89509978,-0.19159911000000002
2.09324799,-9.0867087,-0.21316148999999998
1.73638962,-9.043593750000001,-0.16046217000000002
1.47772935,-8.863962840000001,-0.06466752
1.44898605,-8.840016630000001,0.0
1.5280252200000002,-8.96935167,0.08382645000000001
1.5208344900000001,-8.99090424,0.23232042000000003
1.4561767799999998,-8.86636629,0.41194152000000006
1.44659241,-8.82564498,0.49576797
1.44180513,-8.90707779,0.44307846
1.51125993,-8.899896870000001,0.35685837000000004
1.61903259,-8.904684150000001,0.29697813
1.66214754,-9.03161574,0.24428862
1.59987366,-9.18250335,0.21555513
1.5280252200000002,-9.194481360000001,0.14610033
1.55675871,-9.15376005,0.031136940000000002
1.6262135100000001,-9.196875,-0.15806852999999998
1.67891283,-9.24238359,-0.347274
1.6693284600000002,-9.2375865,-0.46942812
1.59028929,-9.21603393,-0.59157243
1.4561767799999998,-9.194481360000001,-0.62030592
1.34600067,-9.16334442,-0.6179122800000001
1.33881975,-9.170525340000001,-0.58198806
1.3867121700000002,-9.206459370000001,-0.45984375
1.4346144,-9.21364029,-0.347274
1.44898605,-9.20885301,-0.25387299
1.4681449800000002,-9.22322466,-0.14130324
1.4825166300000001,-9.27352053,-0.055083150000000004
1.46575134,-9.35733717,0.01915893
1.4921010000000001,-9.44835435,0.10059174
1.55436507,-9.49625658,0.14849397
1.58550201,-9.4746942,0.15328125
1.59028929,-9.41961105,0.15328125
1.59748002,-9.362134260000001,0.17483382000000003
1.59987366,-9.30464766,0.18441819
1.59987366,-9.23519286,0.18202455
1.6453822500000002,-9.18969408,0.16286562
1.71003996,-9.17532243,0.12214431
1.7172306900000003,-9.139398210000001,0.09580446000000001
1.73878326,-9.127420200000001,0.05029587
1.76033583,-9.139398210000001,0.0023936400000000003
1.71962433,-9.11544219,-0.03831786
1.67650938,-9.09149598,-0.11735703
1.60705458,-9.08910234,-0.17004654
1.5639494400000002,-9.09388962,-0.21794877000000001
1.54718415,-9.07712433,-0.28979721
1.5184408500000002,-9.09628326,-0.31374342
1.5375997799999999,-9.14897277,-0.31614687
1.58550201,-9.18489699,-0.32572143000000003
1.6310106,-9.14179185,-0.30895614000000005
1.67891283,-9.10586763,-0.27063828
1.72441161,-9.14897277,-0.265851
1.75794219,-9.16334442,-0.23950134000000003
1.75794219,-9.13699476,-0.21316148999999998
1.73399598,-9.11065491,-0.1963962
1.7699202,-9.103473990000001,-0.16765290000000002
1.7771011200000002,-9.08910234,-0.15088761
1.7411769000000001,-9.06035904,-0.14610033
1.69327467,-9.04120011,-0.14369688
1.65016953,-9.02682846,-0.13172868000000001
1.6022673,-9.01245681,-0.13172868000000001
1.59508638,-9.02682846,-0.10298538000000002
1.58550201,-9.04598739,-0.07903917
1.5160472100000002,-9.10107054,-0.11496339000000001
1.5184408500000002,-9.17532243,-0.14610033
1.59987366,-9.26872344,-0.16286562
1.72680525,-9.31662567,-0.14130324
1.7531549100000001,-9.32621004,-0.10298538000000002
1.7411769000000001,-9.28548873,-0.07903917
1.75076127,-9.19208772,-0.08143281
1.69088103,-9.08191161,-0.05988024
1.6477758900000001,-9.06514632,-0.05268951
1.6477758900000001,-9.05077467,-0.07903917
1.6837001100000002,-9.067539960000001,-0.10777265999999999
1.6980717600000002,-9.08910234,-0.11016630000000001
1.7028590399999999,-9.10107054,-0.10298538000000002
1.72441161,-9.09628326,-0.10059174
1.74836763,-9.13220748,-0.06945480000000001
1.6717221000000002,-9.16095078,-0.10298538000000002
1.65016953,-9.16334442,-0.17004654
1.66693482,-9.14179185,-0.19878984000000002
1.66454118,-9.134601120000001,-0.19159911000000002
1.6813064700000002,-9.16334442,-0.18920547
1.69088103,-9.17292879,-0.17483382000000003
1.7028590399999999,-9.1561635,-0.18441819
1.7411769000000001,-9.134601120000001,-0.18681183
1.75794219,-9.11065491,-0.20597076000000003
1.78189821,-9.079517970000001,-0.22752333
1.74836763,-9.07233705,-0.22512969000000002
1.7148370499999999,-9.06994341,-0.19399275000000002
1.70764632,-9.07233705,-0.16525926000000002
1.74836763,-9.11304855,-0.10537902
1.74597399,-9.139398210000001,-0.06706116000000001
1.73638962,-9.199268640000001,-0.08382645000000001
1.69327467,-9.21364029,-0.12453795000000001
1.65495681,-9.1681317,-0.17963091
1.6477758900000001,-9.139398210000001,-0.18441819
1.66454118,-9.18250335,-0.19399275000000002
1.65016953,-9.22322466,-0.2083644
1.6334042400000002,-9.22801194,-0.2083644
1.61185167,-9.17771607,-0.22992678000000003
1.6357978800000001,-9.158557140000001,-0.23232042000000003
1.66693482,-9.16334442,-0.25626663
1.6741157400000002,-9.1561635,-0.25147935000000005
1.65495681,-9.158557140000001,-0.21555513
1.65016953,-9.158557140000001,-0.22273605000000002
1.65495681,-9.158557140000001,-0.22034241
1.6094580299999999,-9.170525340000001,-0.2083644
1.5759274500000002,-9.1561635,-0.20357712
1.5639494400000002,-9.12502656,-0.18681183
1.5639494400000002,-9.127420200000001,-0.14610033
1.5926927400000002,-9.146579130000001,-0.12453795000000001
1.61185167,-9.14418549,-0.0981981
1.5783210900000002,-9.16334442,-0.09340101
1.5663430800000002,-9.18969408,-0.11975067000000002
1.6357978800000001,-9.196875,-0.10059174
1.6980717600000002,-9.23279922,-0.05988024
1.72441161,-9.28070145,-0.033530580000000004
1.78189821,-9.28548873,-0.0047872800000000005
1.84416228,-9.24238359,0.0
1.8345877200000003,-9.20885301,-0.01197801
1.7890791300000002,-9.211246650000001,-0.033530580000000004
1.73878326,-9.211246650000001,-0.062273880000000004
1.71244341,-9.16334442,-0.06945480000000001
1.66454118,-9.11065491,-0.06945480000000001
1.6022673,-9.07233705,-0.10059174
1.5759274500000002,-9.07712433,-0.12693159
1.573524,-9.14418549,-0.14610033
1.6022673,-9.23998995,-0.15328125
1.6381915200000001,-9.283095090000002,-0.17244018
1.66214754,-9.25195815,-0.20597076000000003
1.6717221000000002,-9.17292879,-0.17722746
1.6741157400000002,-9.07712433,-0.11016630000000001
1.65495681,-9.04598739,-0.033530580000000004
1.65016953,-9.06994341,0.0287433
1.6717221000000002,-9.11783583,0.00718092
1.67891283,-9.14179185,-0.05268951
1.65495681,-9.103473990000001,-0.06706116000000001
1.573524,-9.13699476,-0.031136940000000002
1.51125993,-9.23519286,-0.055083150000000004
1.5304188600000002,-9.2950731,-0.08861373
1.5663430800000002,-9.31662567,-0.06466752
1.7052526800000003,-9.36692154,0.062273880000000004
1.73399598,-9.41961105,0.17963091
1.6429788,-9.28788237,0.20118348
1.6334042400000002,-9.12981384,0.16286562
1.70764632,-9.13220748,0.07424208
1.7794947600000002,-9.07473069,0.01915893
1.9208078100000001,-8.9885106,-0.01915893
2.05732377,-9.04598739,-0.04311495
2.07408906,-9.11783583,0.04311495
2.09085435,-9.146579130000001,0.17722746
1.98547533,-9.12502656,0.31614687
1.73638962,-9.048381030000002,0.39996351
1.58071473,-8.98611696,0.37601730000000005
1.62861696,-8.971745310000001,0.35925201
1.75794219,-8.95498002,0.35685837000000004
1.73638962,-8.97413895,0.35207109
1.5208344900000001,-8.9885106,0.40236696
1.50167556,-8.96216094,0.5843817
1.68848739,-8.90229051,0.64426194
1.84176864,-8.90947143,0.57959442
1.8585339300000001,-8.98611696,0.47182176000000003
1.71244341,-9.02204118,0.5245112700000001
1.50886629,-9.18010971,0.6730052400000001
1.5328125000000001,-9.18250335,0.59157243
1.6717221000000002,-8.94539565,0.45505647
1.64058516,-8.7921144,0.4263131700000001
1.82979063,-8.76338091,0.31134978
1.8154287900000001,-9.03161574,0.0287433
1.74836763,-9.07473069,-0.18441819
1.7890791300000002,-8.93342745,-0.26824464000000003
1.6956781200000002,-8.863962840000001,-0.29458449000000003
1.5783210900000002,-8.828038620000001,-0.22752333
1.47293226,-8.952586380000001,-0.23232042000000003
1.3771376100000001,-9.00766953,-0.30895614000000005
1.18793214,-9.10107054,-0.10777265999999999
1.2573869400000002,-9.206459370000001,-0.12693159
1.4274334800000001,-9.13699476,-0.2083644
1.4561767799999998,-9.06994341,-0.08382645000000001
1.47293226,-9.0867087,-0.05747679
1.6956781200000002,-9.00288225,-0.021552570000000004
1.88488359,-8.91425871,0.023946210000000002
1.9303823700000002,-8.983713510000001,0.023946210000000002
1.9279887300000003,-9.04120011,0.016765290000000002
1.8657246600000001,-9.01006317,-0.01437165
1.66214754,-8.94060837,0.07903917
1.54957779,-8.93821473,0.21794877000000001
1.55436507,-9.07712433,0.31374342
1.49449464,-9.13220748,0.39278259
1.34121339,-9.09149598,0.49816161000000003
1.33881975,-9.06035904,0.6179122800000001
1.4154554700000002,-9.03400938,0.62270937
1.5040692000000002,-9.01964754,0.6730052400000001
1.59508638,-9.02204118,0.6298902900000001
1.6597440900000002,-9.036412830000002,0.5652227700000001
1.74597399,-9.043593750000001,0.52211763
1.76752656,-9.0867087,0.47182176000000003
1.76273928,-9.18969408,0.42391953000000004
1.7866854900000002,-9.29267946,0.34488036
1.82021607,-9.38847411,0.28740357
1.83219408,-9.462726,0.27542556
1.8681183,-9.524990070000001,0.25626663
1.87290558,-9.54655245,0.27303192
1.82021607,-9.53457444,0.28261629000000005
1.7914727700000002,-9.49385313,0.25387299
1.7866854900000002,-9.41243013,0.27542556
1.8034507800000001,-9.3070413,0.29938158000000004
1.7962600499999999,-9.18969408,0.25147935000000005
1.77231384,-9.08191161,0.23950134000000003
1.7531549100000001,-9.043593750000001,0.27303192
1.7292087000000003,-9.04120011,0.22992678000000003
1.6429788,-9.036412830000002,0.14849397
1.5615558,-9.05077467,0.05988024
1.5519714300000003,-9.09149598,-0.031136940000000002
1.5519714300000003,-9.127420200000001,-0.06706116000000001
1.5208344900000001,-9.158557140000001,-0.10777265999999999
1.49449464,-9.206459370000001,-0.16525926000000002
1.47293226,-9.259148880000001,-0.20357712
1.48730391,-9.29746674,-0.22273605000000002
1.5423968700000001,-9.29267946,-0.23950134000000003
1.61185167,-9.25675524,-0.22034241
1.66214754,-9.23279922,-0.18681183
1.6597440900000002,-9.2256183,-0.1963962
1.6381915200000001,-9.206459370000001,-0.17963091
1.61903259,-9.14897277,-0.16765290000000002
1.58310837,-9.0867087,-0.18202455
1.50886629,-9.05077467,-0.17244018
1.45137969,-9.0292221,-0.16286562
1.4322207599999999,-8.99329788,-0.11735703
1.39150926,-8.97413895,-0.04311495
1.38431853,-9.0292221,-0.0023936400000000003
1.4106681900000002,-9.079517970000001,0.03592422
1.4106681900000002,-9.09628326,0.055083150000000004
1.42982712,-9.10586763,0.047902230000000004
1.49449464,-9.13220748,0.07664553
1.52563158,-9.14897277,0.09100737
1.5663430800000002,-9.17771607,0.11735703
1.58310837,-9.21364029,0.08382645000000001
1.6214262300000002,-9.24956451,0.06706116000000001
1.6693284600000002,-9.26154252,0.08382645000000001
1.71962433,-9.25435179,0.09100737
1.7531549100000001,-9.26872344,0.11016630000000001
1.7531549100000001,-9.2375865,0.09100737
1.73878326,-9.21603393,0.06466752
1.74836763,-9.18729063,0.062273880000000004
1.71244341,-9.151366410000001,0.021552570000000004
1.67891283,-9.10586763,-0.01915893
1.64058516,-9.048381030000002,-0.023946210000000002
1.6238198700000002,-9.02204118,-0.0287433
1.6214262300000002,-9.01485045,-0.11016630000000001
1.61424531,-9.08910234,-0.14610033
1.6238198700000002,-9.1561635,-0.14610033
1.7172306900000003,-9.18969408,-0.16046217000000002
1.7531549100000001,-9.16573806,-0.11735703
1.7794947600000002,-9.14179185,-0.0981981
1.77231384,-9.11065491,-0.0981981
1.7028590399999999,-9.00527589,-0.09100737
1.61424531,-8.995691520000001,-0.0981981
1.59508638,-9.05077467,-0.11016630000000001
1.60705458,-9.067539960000001,-0.11735703
1.59508638,-9.06514632,-0.05268951
1.5926927400000002,-9.079517970000001,-0.0023936400000000003
1.59987366,-9.079517970000001,-0.0023936400000000003
1.58310837,-9.04598739,-0.01197801
1.57113036,-9.07233705,-0.031136940000000002
1.61424531,-9.14179185,-0.031136940000000002
1.6334042400000002,-9.16573806,-0.05747679
1.6429788,-9.206459370000001,-0.07664553
1.6381915200000001,-9.278307810000001,-0.07664553
1.6262135100000001,-9.30464766,-0.11256975000000001
1.60705458,-9.27352053,-0.06945480000000001
1.61424531,-9.16573806,-0.047902230000000004
1.6238198700000002,-9.122632920000001,-0.07184844
1.58310837,-9.09388962,-0.0981981
1.5399934200000003,-9.07233705,-0.13651596
1.5615558,-9.103473990000001,-0.11016630000000001
1.58789565,-9.15376005,-0.12214431
1.6262135100000001,-9.139398210000001,-0.09580446000000001
1.61663895,-9.09149598,-0.08143281
1.5615558,-9.11304855,-0.10537902
1.50886629,-9.098676900000001,-0.21075804
1.51365357,-9.01724409,-0.28500993
1.4585704200000003,-9.062752680000001,-0.30177522
1.4681449800000002,-9.122632920000001,-0.29219085
1.61663895,-9.17771607,-0.22273605000000002
1.6980717600000002,-9.23519286,-0.23471406
1.5759274500000002,-9.18489699,-0.21075804
1.55916216,-9.11783583,-0.13890960000000002
1.7866854900000002,-9.11304855,-0.14369688
1.87529922,-9.170525340000001,-0.13172868000000001
1.75794219,-9.1561635,-0.09340101
1.66693482,-9.103473990000001,-0.062273880000000004
1.6429788,-9.06994341,-0.05268951
1.67891283,-9.07233705,-0.04550859
1.6956781200000002,-9.06035904,-0.040711500000000005
1.6429788,-9.055571760000001,-0.0287433
1.6094580299999999,-9.0867087,-0.05268951
1.61663895,-9.08910234,-0.06466752
1.59748002,-9.11065491,-0.06706116000000001
1.65495681,-9.158557140000001,-0.09100737
1.75794219,-9.23519286,-0.08622009
1.7699202,-9.290276010000001,-0.08143281
1.75076127,-9.29986038,-0.15806852999999998
1.7435705400000001,-9.25675524,-0.1963962
1.7292087000000003,-9.19208772,-0.19159911000000002
1.71244341,-9.1561635,-0.17722746
1.6741157400000002,-9.15376005,-0.18441819
1.64058516,-9.13699476,-0.21316148999999998
1.6214262300000002,-9.12981384,-0.22992678000000003
1.59748002,-9.16573806,-0.265851
1.58071473,-9.18250335,-0.27542556
1.58071473,-9.146579130000001,-0.28740357
1.5663430800000002,-9.12502656,-0.31614687
1.51365357,-9.18969408,-0.33530580000000004
1.51125993,-9.24956451,-0.34009308
1.5615558,-9.23998995,-0.30177522
1.55916216,-9.18489699,-0.24428862
1.5184408500000002,-9.10107054,-0.19399275000000002
1.5040692000000002,-9.03161574,-0.16286562
1.50167556,-9.01245681,-0.11496339000000001
1.4921010000000001,-9.04598739,-0.062273880000000004
1.5447905100000001,-9.09628326,-0.05988024
1.6477758900000001,-9.15376005,-0.06706116000000001
1.7004654000000001,-9.22801194,-0.05747679
1.67650938,-9.2950731,-0.10777265999999999
1.6573504500000003,-9.30464766,-0.20597076000000003
1.6717221000000002,-9.278307810000001,-0.25387299
1.6860937500000002,-9.24477723,-0.26344755000000003
1.71003996,-9.24717087,-0.265851
1.71003996,-9.23519286,-0.27303192
1.67891283,-9.21364029,-0.25866027
1.65256317,-9.194481360000001,-0.24668226000000004
1.65256317,-9.18250335,-0.26105391
1.6238198700000002,-9.13699476,-0.27303192
1.55675871,-9.08910234,-0.27303192
1.51365357,-9.09388962,-0.31614687
1.5304188600000002,-9.1561635,-0.31614687
1.59508638,-9.18729063,-0.27781920000000004
1.6357978800000001,-9.194481360000001,-0.24668226000000004
1.59987366,-9.199268640000001,-0.22752333
1.5447905100000001,-9.20885301,-0.24668226000000004
1.5328125000000001,-9.199268640000001,-0.28500993
1.5280252200000002,-9.17292879,-0.31854051
1.5783210900000002,-9.16334442,-0.33291216
1.6214262300000002,-9.13220748,-0.31854051
1.61424531,-9.09149598,-0.28021284
1.59508638,-9.06035904,-0.27063828
1.6022673,-9.062752680000001,-0.28261629000000005
1.6238198700000002,-9.06035904,-0.28979721
1.6334042400000002,-9.06994341,-0.31134978
1.6238198700000002,-9.07233705,-0.31854051
1.61185167,-9.11783583,-0.32332779000000006
1.56873672,-9.13699476,-0.30416886
1.5423968700000001,-9.12981384,-0.31374342
1.5519714300000003,-9.14897277,-0.31614687
1.58071473,-9.17292879,-0.32332779000000006
1.5615558,-9.17771607,-0.34009308
1.59987366,-9.19208772,-0.34488036
1.61663895,-9.17532243,-0.33530580000000004
1.6429788,-9.139398210000001,-0.33050871
1.56873672,-9.16334442,-0.36644274
1.4154554700000002,-9.26393616,-0.31614687
1.46575134,-9.21364029,-0.22992678000000003
1.5184408500000002,-9.0867087,-0.23471406
1.61903259,-9.06035904,-0.265851
1.83219408,-9.11783583,-0.45505647
1.9279887300000003,-9.21603393,-0.6514428600000001
1.78189821,-9.25675524,-0.7424600400000001
1.59748002,-9.24238359,-0.73287567
1.5447905100000001,-9.1561635,-0.7161103799999999
1.57113036,-9.079517970000001,-0.7161103799999999
1.65495681,-9.00288225,-0.69455781
1.6693284600000002,-8.952586380000001,-0.66342087
1.5519714300000003,-8.91666216,-0.60354063
1.49449464,-8.887918860000001,-0.55324476
1.4801229900000001,-8.86636629,-0.49576797
1.4801229900000001,-8.9190558,-0.47182176000000003
1.5280252200000002,-8.9597673,-0.43110045
1.60705458,-8.96695803,-0.34248672
1.6741157400000002,-8.976532590000001,-0.265851
1.71003996,-9.0292221,-0.19878984000000002
1.71003996,-9.03161574,-0.13890960000000002
1.76513292,-8.95737366,-0.11016630000000001
1.78429185,-8.93342745,-0.11975067000000002
1.77231384,-8.95498002,-0.15567489
1.7771011200000002,-8.95498002,-0.17963091
1.8154287900000001,-8.95737366,-0.23232042000000003
1.84176864,-9.01724409,-0.29458449000000003
1.8250033500000002,-9.08430525,-0.34248672
1.82021607,-9.09628326,-0.3376994400000001
1.7771011200000002,-9.22082121,-0.28500993
1.74597399,-9.393271200000001,-0.25147935000000005
1.7316023400000002,-9.26393616,-0.24428862
1.67891283,-9.10586763,-0.23950134000000003
1.6956781200000002,-9.158557140000001,-0.26344755000000003
1.7771011200000002,-9.13699476,-0.29697813
1.85614029,-9.03400938,-0.31854051
1.8824899500000003,-8.92623672,-0.31854051
1.86332121,-8.93582109,-0.33050871
1.8968517900000001,-9.0867087,-0.41913225000000004
1.9591256700000002,-9.146579130000001,-0.4742154
1.96151931,-9.127420200000001,-0.49098069000000005
1.9639129500000003,-9.16573806,-0.53169219
1.9782846,-9.22801194,-0.57001005
1.9711036800000001,-9.20885301,-0.6298902900000001
2.03097411,-9.151366410000001,-0.69216417
2.1195878400000003,-9.12502656,-0.70652601
2.1171942,-9.01245681,-0.69216417
2.05732377,-8.868759930000001,-0.68018616
2.04055848,-8.820857700000001,-0.6993450900000001
2.02858047,-8.76816819,-0.7161103799999999
1.96630659,-8.72026596,-0.70652601
1.8968517900000001,-8.74421217,-0.73287567
1.8250033500000002,-8.808879690000001,-0.74964096
1.7316023400000002,-8.88072813,-0.73287567
1.6956781200000002,-8.964554580000001,-0.75682188
1.7914727700000002,-9.11783583,-0.80233047
1.9064361600000002,-9.30464766,-0.88376328
1.9567320300000002,-9.43637634,-0.9484308
1.9327760100000002,-9.41243013,-0.89574129
1.72680525,-9.32860368,-0.79035246
1.39150926,-9.32621004,-0.68977053
1.2070910700000002,-9.18489699,-0.59157243
0.9699833700000001,-8.99090424,-0.4263131700000001
0.48619341000000005,-9.0579654,-0.28740357
0.15806852999999998,-9.0579654,-0.31134978
0.08622009,-8.99808516,-0.28021284
0.07424208,-9.170525340000001,-0.22034241
0.12453795000000001,-9.27111708,-0.09100737
0.11016630000000001,-9.20885301,0.13890960000000002
0.016765290000000002,-9.290276010000001,0.3065625
-0.023946210000000002,-9.405239400000001,0.29458449000000003
0.0047872800000000005,-9.24477723,0.4167288
-0.08382645000000001,-9.25435179,0.6179122800000001
-0.26344755000000003,-9.42680178,0.7400565900000001
-0.35207109,-9.596838510000001,0.79035246
-0.40236696,-9.66389967,0.79993683
-0.47182176000000003,-9.75491685,0.81430848
-0.40236696,-9.93693159,0.8071177500000001
-0.15328125,-10.0063962,0.8598072600000001
0.0,-9.92975067,1.02267288
-0.08382645000000001,-9.92256975,1.13763627
-0.22034241,-9.82676529,1.14961428
-0.27781920000000004,-9.49865022,1.1424235500000002
-0.43829118000000006,-9.3645279,1.23103728
